ds,y,sku,is_weekend,day_of_week,valentines_day,bfcm_week
2024-12-07,20,TOY_SKU_008,1,5,0,0
2024-12-07,112,TOY_SKU_009,1,5,0,0
2024-12-07,159,TOY_SKU_010,1,5,0,0
2024-12-07,87,TOY_SKU_011,1,5,0,0
2024-12-07,107,TOY_SKU_012,1,5,0,0
2024-12-07,251,TOY_SKU_013,1,5,0,0
2024-12-07,76,TOY_SKU_014,1,5,0,0
2024-12-07,170,TOY_SKU_015,1,5,0,0
2024-12-07,169,TOY_SKU_016,1,5,0,0
2024-12-07,70,TOY_SKU_017,1,5,0,0
2024-12-07,109,TOY_SKU_018,1,5,0,0
2024-12-07,234,TOY_SKU_019,1,5,0,0
2024-12-07,173,TOY_SKU_020,1,5,0,0
2024-12-07,131,TOY_SKU_021,1,5,0,0
2024-12-07,95,TOY_SKU_022,1,5,0,0
2024-12-07,215,TOY_SKU_023,1,5,0,0
2024-12-07,73,TOY_SKU_024,1,5,0,0
2024-12-07,220,TOY_SKU_025,1,5,0,0
2024-12-07,75,TOY_SKU_026,1,5,0,0
2024-12-07,91,TOY_SKU_027,1,5,0,0
2024-12-07,99,TOY_SKU_028,1,5,0,0
2024-12-07,278,TOY_SKU_029,1,5,0,0
2024-12-07,121,TOY_SKU_030,1,5,0,0
2024-12-07,119,TOY_SKU_031,1,5,0,0
2024-12-07,129,TOY_SKU_032,1,5,0,0
2024-12-07,231,TOY_SKU_033,1,5,0,0
2024-12-07,154,TOY_SKU_034,1,5,0,0
2024-12-07,84,TOY_SKU_035,1,5,0,0
2024-12-07,118,TOY_SKU_036,1,5,0,0
2024-12-07,73,TOY_SKU_037,1,5,0,0
2024-12-07,149,TOY_SKU_038,1,5,0,0
2024-12-07,68,TOY_SKU_039,1,5,0,0
2024-12-07,136,TOY_SKU_040,1,5,0,0
2024-12-07,127,TOY_SKU_041,1,5,0,0
2024-12-07,116,TOY_SKU_042,1,5,0,0
2024-12-07,133,TOY_SKU_043,1,5,0,0
2024-12-07,151,TOY_SKU_044,1,5,0,0
2024-12-07,274,TOY_SKU_045,1,5,0,0
2024-12-07,121,TOY_SKU_046,1,5,0,0
2024-12-07,214,TOY_SKU_047,1,5,0,0
2024-12-07,180,TOY_SKU_048,1,5,0,0
2024-12-07,186,TOY_SKU_049,1,5,0,0
2024-12-07,172,TOY_SKU_050,1,5,0,0
2024-12-08,219,TOY_SKU_001,1,6,0,0
2024-12-08,115,TOY_SKU_002,1,6,0,0
2024-12-08,195,TOY_SKU_003,1,6,0,0
2024-12-08,25,TOY_SKU_004,1,6,0,0
2024-12-08,107,TOY_SKU_005,1,6,0,0
2024-12-08,45,TOY_SKU_006,1,6,0,0
2024-12-08,192,TOY_SKU_007,1,6,0,0
2024-12-08,17,TOY_SKU_008,1,6,0,0
2024-12-08,78,TOY_SKU_009,1,6,0,0
2024-12-08,186,TOY_SKU_010,1,6,0,0
2024-12-08,121,TOY_SKU_011,1,6,0,0
2024-12-08,101,TOY_SKU_012,1,6,0,0
2024-12-08,257,TOY_SKU_013,1,6,0,0
2024-12-08,70,TOY_SKU_014,1,6,0,0
2024-12-08,153,TOY_SKU_015,1,6,0,0
2024-12-08,149,TOY_SKU_016,1,6,0,0
2024-12-08,80,TOY_SKU_017,1,6,0,0
2024-12-08,100,TOY_SKU_018,1,6,0,0
2024-12-08,236,TOY_SKU_019,1,6,0,0
2024-12-08,169,TOY_SKU_020,1,6,0,0
2024-12-08,130,TOY_SKU_021,1,6,0,0
2024-12-08,83,TOY_SKU_022,1,6,0,0
2024-12-08,243,TOY_SKU_023,1,6,0,0
2024-12-08,77,TOY_SKU_024,1,6,0,0
2024-12-08,268,TOY_SKU_025,1,6,0,0
2024-12-08,54,TOY_SKU_026,1,6,0,0
2024-12-08,91,TOY_SKU_027,1,6,0,0
2024-12-08,88,TOY_SKU_028,1,6,0,0
2024-12-08,304,TOY_SKU_029,1,6,0,0
2024-12-08,151,TOY_SKU_030,1,6,0,0
2024-12-08,109,TOY_SKU_031,1,6,0,0
2024-12-08,148,TOY_SKU_032,1,6,0,0
2024-12-08,180,TOY_SKU_033,1,6,0,0
2024-12-08,123,TOY_SKU_034,1,6,0,0
2024-12-08,77,TOY_SKU_035,1,6,0,0
2024-12-08,139,TOY_SKU_036,1,6,0,0
2024-12-08,70,TOY_SKU_037,1,6,0,0
2024-12-08,180,TOY_SKU_038,1,6,0,0
2024-12-08,95,TOY_SKU_039,1,6,0,0
2024-12-08,127,TOY_SKU_040,1,6,0,0
2024-12-08,155,TOY_SKU_041,1,6,0,0
2024-12-08,91,TOY_SKU_042,1,6,0,0
2024-12-08,114,TOY_SKU_043,1,6,0,0
2024-12-08,182,TOY_SKU_044,1,6,0,0
2024-12-08,245,TOY_SKU_045,1,6,0,0
2024-12-08,124,TOY_SKU_046,1,6,0,0
2024-12-08,196,TOY_SKU_047,1,6,0,0
2024-12-08,193,TOY_SKU_048,1,6,0,0
2024-12-08,141,TOY_SKU_049,1,6,0,0
2024-12-08,164,TOY_SKU_050,1,6,0,0
2024-12-09,108,TOY_SKU_001,0,0,0,0
2024-12-09,39,TOY_SKU_002,0,0,0,0
2024-12-09,93,TOY_SKU_003,0,0,0,0
2024-12-09,18,TOY_SKU_004,0,0,0,0
2024-12-09,36,TOY_SKU_005,0,0,0,0
2024-12-09,33,TOY_SKU_006,0,0,0,0
2024-12-09,100,TOY_SKU_007,0,0,0,0
2024-12-09,10,TOY_SKU_008,0,0,0,0
2024-12-09,47,TOY_SKU_009,0,0,0,0
2024-12-09,82,TOY_SKU_010,0,0,0,0
2024-12-09,64,TOY_SKU_011,0,0,0,0
2024-12-09,61,TOY_SKU_012,0,0,0,0
2024-12-09,78,TOY_SKU_013,0,0,0,0
2024-12-09,39,TOY_SKU_014,0,0,0,0
2024-12-09,76,TOY_SKU_015,0,0,0,0
2024-12-09,56,TOY_SKU_016,0,0,0,0
2024-12-09,37,TOY_SKU_017,0,0,0,0
2024-12-09,44,TOY_SKU_018,0,0,0,0
2024-12-09,74,TOY_SKU_019,0,0,0,0
2024-12-09,97,TOY_SKU_020,0,0,0,0
2024-12-09,55,TOY_SKU_021,0,0,0,0
2024-12-09,30,TOY_SKU_022,0,0,0,0
2024-12-09,96,TOY_SKU_023,0,0,0,0
2024-12-09,45,TOY_SKU_024,0,0,0,0
2024-12-09,86,TOY_SKU_025,0,0,0,0
2024-12-09,26,TOY_SKU_026,0,0,0,0
2024-12-09,37,TOY_SKU_027,0,0,0,0
2024-12-09,49,TOY_SKU_028,0,0,0,0
2024-12-09,99,TOY_SKU_029,0,0,0,0
2024-12-09,82,TOY_SKU_030,0,0,0,0
2024-12-09,52,TOY_SKU_031,0,0,0,0
2024-12-09,53,TOY_SKU_032,0,0,0,0
2024-12-09,73,TOY_SKU_033,0,0,0,0
2024-12-09,49,TOY_SKU_034,0,0,0,0
2024-12-09,34,TOY_SKU_035,0,0,0,0
2024-12-09,63,TOY_SKU_036,0,0,0,0
2024-12-09,22,TOY_SKU_037,0,0,0,0
2024-12-09,76,TOY_SKU_038,0,0,0,0
2024-12-09,25,TOY_SKU_039,0,0,0,0
2024-12-09,49,TOY_SKU_040,0,0,0,0
2024-12-09,80,TOY_SKU_041,0,0,0,0
2024-12-09,49,TOY_SKU_042,0,0,0,0
2024-12-09,72,TOY_SKU_043,0,0,0,0
2024-12-09,95,TOY_SKU_044,0,0,0,0
2024-12-09,74,TOY_SKU_045,0,0,0,0
2024-12-09,46,TOY_SKU_046,0,0,0,0
2024-12-09,97,TOY_SKU_047,0,0,0,0
2024-12-09,66,TOY_SKU_048,0,0,0,0
2024-12-09,112,TOY_SKU_049,0,0,0,0
2024-12-09,85,TOY_SKU_050,0,0,0,0
2024-12-10,92,TOY_SKU_001,0,1,0,0
2024-12-10,39,TOY_SKU_002,0,1,0,0
2024-12-10,91,TOY_SKU_003,0,1,0,0
2024-12-10,17,TOY_SKU_004,0,1,0,0
2024-12-10,36,TOY_SKU_005,0,1,0,0
2024-12-10,23,TOY_SKU_006,0,1,0,0
2024-12-10,80,TOY_SKU_007,0,1,0,0
2024-12-10,12,TOY_SKU_008,0,1,0,0
2024-12-10,46,TOY_SKU_009,0,1,0,0
2024-12-10,58,TOY_SKU_010,0,1,0,0
2024-12-10,59,TOY_SKU_011,0,1,0,0
2024-12-10,62,TOY_SKU_012,0,1,0,0
2024-12-10,105,TOY_SKU_013,0,1,0,0
2024-12-10,41,TOY_SKU_014,0,1,0,0
2024-12-10,72,TOY_SKU_015,0,1,0,0
2024-12-10,72,TOY_SKU_016,0,1,0,0
2024-12-10,39,TOY_SKU_017,0,1,0,0
2024-12-10,39,TOY_SKU_018,0,1,0,0
2024-12-10,77,TOY_SKU_019,0,1,0,0
2024-12-10,80,TOY_SKU_020,0,1,0,0
2024-12-10,58,TOY_SKU_021,0,1,0,0
2024-12-10,36,TOY_SKU_022,0,1,0,0
2024-12-10,83,TOY_SKU_023,0,1,0,0
2024-12-10,50,TOY_SKU_024,0,1,0,0
2024-12-10,88,TOY_SKU_025,0,1,0,0
2024-12-10,27,TOY_SKU_026,0,1,0,0
2024-12-10,34,TOY_SKU_027,0,1,0,0
2024-12-10,49,TOY_SKU_028,0,1,0,0
2024-12-10,99,TOY_SKU_029,0,1,0,0
2024-12-10,78,TOY_SKU_030,0,1,0,0
2024-12-10,64,TOY_SKU_031,0,1,0,0
2024-12-10,57,TOY_SKU_032,0,1,0,0
2024-12-10,90,TOY_SKU_033,0,1,0,0
2024-12-10,68,TOY_SKU_034,0,1,0,0
2024-12-10,30,TOY_SKU_035,0,1,0,0
2024-12-10,67,TOY_SKU_036,0,1,0,0
2024-12-10,25,TOY_SKU_037,0,1,0,0
2024-12-10,74,TOY_SKU_038,0,1,0,0
2024-12-10,28,TOY_SKU_039,0,1,0,0
2024-12-10,46,TOY_SKU_040,0,1,0,0
2024-12-10,62,TOY_SKU_041,0,1,0,0
2024-12-10,41,TOY_SKU_042,0,1,0,0
2024-12-10,71,TOY_SKU_043,0,1,0,0
2024-12-10,104,TOY_SKU_044,0,1,0,0
2024-12-10,82,TOY_SKU_045,0,1,0,0
2024-12-10,53,TOY_SKU_046,0,1,0,0
2024-12-10,92,TOY_SKU_047,0,1,0,0
2024-12-10,70,TOY_SKU_048,0,1,0,0
2024-12-10,94,TOY_SKU_049,0,1,0,0
2024-12-10,73,TOY_SKU_050,0,1,0,0
2024-12-11,76,TOY_SKU_001,0,2,0,0
2024-12-11,44,TOY_SKU_002,0,2,0,0
2024-12-11,78,TOY_SKU_003,0,2,0,0
2024-12-11,13,TOY_SKU_004,0,2,0,0
2024-12-11,44,TOY_SKU_005,0,2,0,0
2024-12-11,24,TOY_SKU_006,0,2,0,0
2024-12-11,94,TOY_SKU_007,0,2,0,0
2024-12-11,14,TOY_SKU_008,0,2,0,0
2024-12-11,46,TOY_SKU_009,0,2,0,0
2024-12-11,71,TOY_SKU_010,0,2,0,0
2024-12-11,57,TOY_SKU_011,0,2,0,0
2024-12-11,56,TOY_SKU_012,0,2,0,0
2024-12-11,86,TOY_SKU_013,0,2,0,0
2024-12-11,28,TOY_SKU_014,0,2,0,0
2024-12-11,78,TOY_SKU_015,0,2,0,0
2024-12-11,64,TOY_SKU_016,0,2,0,0
2024-12-11,45,TOY_SKU_017,0,2,0,0
2024-12-11,36,TOY_SKU_018,0,2,0,0
2024-12-11,80,TOY_SKU_019,0,2,0,0
2024-12-11,101,TOY_SKU_020,0,2,0,0
2024-12-11,51,TOY_SKU_021,0,2,0,0
2024-12-11,34,TOY_SKU_022,0,2,0,0
2024-12-11,91,TOY_SKU_023,0,2,0,0
2024-12-11,44,TOY_SKU_024,0,2,0,0
2024-12-11,104,TOY_SKU_025,0,2,0,0
2024-12-11,23,TOY_SKU_026,0,2,0,0
2024-12-11,44,TOY_SKU_027,0,2,0,0
2024-12-11,45,TOY_SKU_028,0,2,0,0
2024-12-11,98,TOY_SKU_029,0,2,0,0
2024-12-11,79,TOY_SKU_030,0,2,0,0
2024-12-11,60,TOY_SKU_031,0,2,0,0
2024-12-11,44,TOY_SKU_032,0,2,0,0
2024-12-11,82,TOY_SKU_033,0,2,0,0
2024-12-11,71,TOY_SKU_034,0,2,0,0
2024-12-11,37,TOY_SKU_035,0,2,0,0
2024-12-11,81,TOY_SKU_036,0,2,0,0
2024-12-11,20,TOY_SKU_037,0,2,0,0
2024-12-11,60,TOY_SKU_038,0,2,0,0
2024-12-11,22,TOY_SKU_039,0,2,0,0
2024-12-11,49,TOY_SKU_040,0,2,0,0
2024-12-11,69,TOY_SKU_041,0,2,0,0
2024-12-11,58,TOY_SKU_042,0,2,0,0
2024-12-11,62,TOY_SKU_043,0,2,0,0
2024-12-11,89,TOY_SKU_044,0,2,0,0
2024-12-11,102,TOY_SKU_045,0,2,0,0
2024-12-11,42,TOY_SKU_046,0,2,0,0
2024-12-11,95,TOY_SKU_047,0,2,0,0
2024-12-11,68,TOY_SKU_048,0,2,0,0
2024-12-11,80,TOY_SKU_049,0,2,0,0
2024-12-11,95,TOY_SKU_050,0,2,0,0
2024-12-12,73,TOY_SKU_001,0,3,0,0
2024-12-12,44,TOY_SKU_002,0,3,0,0
2024-12-12,80,TOY_SKU_003,0,3,0,0
2024-12-12,18,TOY_SKU_004,0,3,0,0
2024-12-12,39,TOY_SKU_005,0,3,0,0
2024-12-12,29,TOY_SKU_006,0,3,0,0
2024-12-12,98,TOY_SKU_007,0,3,0,0
2024-12-12,14,TOY_SKU_008,0,3,0,0
2024-12-12,33,TOY_SKU_009,0,3,0,0
2024-12-12,66,TOY_SKU_010,0,3,0,0
2024-12-12,68,TOY_SKU_011,0,3,0,0
2024-12-12,44,TOY_SKU_012,0,3,0,0
2024-12-12,102,TOY_SKU_013,0,3,0,0
2024-12-12,38,TOY_SKU_014,0,3,0,0
2024-12-12,86,TOY_SKU_015,0,3,0,0
2024-12-12,76,TOY_SKU_016,0,3,0,0
2024-12-12,32,TOY_SKU_017,0,3,0,0
2024-12-12,33,TOY_SKU_018,0,3,0,0
2024-12-12,59,TOY_SKU_019,0,3,0,0
2024-12-12,82,TOY_SKU_020,0,3,0,0
2024-12-12,48,TOY_SKU_021,0,3,0,0
2024-12-12,27,TOY_SKU_022,0,3,0,0
2024-12-12,75,TOY_SKU_023,0,3,0,0
2024-12-12,37,TOY_SKU_024,0,3,0,0
2024-12-12,111,TOY_SKU_025,0,3,0,0
2024-12-12,24,TOY_SKU_026,0,3,0,0
2024-12-12,41,TOY_SKU_027,0,3,0,0
2024-12-12,44,TOY_SKU_028,0,3,0,0
2024-12-12,74,TOY_SKU_029,0,3,0,0
2024-12-12,93,TOY_SKU_030,0,3,0,0
2024-12-12,73,TOY_SKU_031,0,3,0,0
2024-12-12,51,TOY_SKU_032,0,3,0,0
2024-12-12,88,TOY_SKU_033,0,3,0,0
2024-12-12,67,TOY_SKU_034,0,3,0,0
2024-12-12,42,TOY_SKU_035,0,3,0,0
2024-12-12,87,TOY_SKU_036,0,3,0,0
2024-12-12,22,TOY_SKU_037,0,3,0,0
2024-12-12,66,TOY_SKU_038,0,3,0,0
2024-12-12,30,TOY_SKU_039,0,3,0,0
2024-12-12,52,TOY_SKU_040,0,3,0,0
2024-12-12,75,TOY_SKU_041,0,3,0,0
2024-12-12,54,TOY_SKU_042,0,3,0,0
2024-12-12,73,TOY_SKU_043,0,3,0,0
2024-12-12,82,TOY_SKU_044,0,3,0,0
2024-12-12,105,TOY_SKU_045,0,3,0,0
2024-12-12,43,TOY_SKU_046,0,3,0,0
2024-12-12,88,TOY_SKU_047,0,3,0,0
2024-12-12,75,TOY_SKU_048,0,3,0,0
2024-12-12,98,TOY_SKU_049,0,3,0,0
2024-12-12,90,TOY_SKU_050,0,3,0,0
2024-12-13,106,TOY_SKU_001,0,4,0,0
2024-12-13,39,TOY_SKU_002,0,4,0,0
2024-12-13,66,TOY_SKU_003,0,4,0,0
2024-12-13,13,TOY_SKU_004,0,4,0,0
2024-12-13,41,TOY_SKU_005,0,4,0,0
2024-12-13,32,TOY_SKU_006,0,4,0,0
2024-12-13,74,TOY_SKU_007,0,4,0,0
2024-12-13,11,TOY_SKU_008,0,4,0,0
2024-12-13,41,TOY_SKU_009,0,4,0,0
2024-12-13,61,TOY_SKU_010,0,4,0,0
2024-12-13,57,TOY_SKU_011,0,4,0,0
2024-12-13,59,TOY_SKU_012,0,4,0,0
2024-12-13,98,TOY_SKU_013,0,4,0,0
2024-12-13,32,TOY_SKU_014,0,4,0,0
2024-12-13,85,TOY_SKU_015,0,4,0,0
2024-12-13,72,TOY_SKU_016,0,4,0,0
2024-12-13,36,TOY_SKU_017,0,4,0,0
2024-12-13,37,TOY_SKU_018,0,4,0,0
2024-12-13,72,TOY_SKU_019,0,4,0,0
2024-12-13,83,TOY_SKU_020,0,4,0,0
2024-12-13,55,TOY_SKU_021,0,4,0,0
2024-12-13,31,TOY_SKU_022,0,4,0,0
2024-12-13,100,TOY_SKU_023,0,4,0,0
2024-12-13,53,TOY_SKU_024,0,4,0,0
2024-12-13,108,TOY_SKU_025,0,4,0,0
2024-12-13,19,TOY_SKU_026,0,4,0,0
2024-12-13,43,TOY_SKU_027,0,4,0,0
2024-12-13,43,TOY_SKU_028,0,4,0,0
2024-12-13,91,TOY_SKU_029,0,4,0,0
2024-12-13,93,TOY_SKU_030,0,4,0,0
2024-12-13,62,TOY_SKU_031,0,4,0,0
2024-12-13,42,TOY_SKU_032,0,4,0,0
2024-12-13,85,TOY_SKU_033,0,4,0,0
2024-12-13,63,TOY_SKU_034,0,4,0,0
2024-12-13,34,TOY_SKU_035,0,4,0,0
2024-12-13,74,TOY_SKU_036,0,4,0,0
2024-12-13,29,TOY_SKU_037,0,4,0,0
2024-12-13,56,TOY_SKU_038,0,4,0,0
2024-12-13,31,TOY_SKU_039,0,4,0,0
2024-12-13,46,TOY_SKU_040,0,4,0,0
2024-12-13,63,TOY_SKU_041,0,4,0,0
2024-12-13,55,TOY_SKU_042,0,4,0,0
2024-12-13,62,TOY_SKU_043,0,4,0,0
2024-12-13,114,TOY_SKU_044,0,4,0,0
2024-12-13,74,TOY_SKU_045,0,4,0,0
2024-12-13,43,TOY_SKU_046,0,4,0,0
2024-12-13,85,TOY_SKU_047,0,4,0,0
2024-12-13,87,TOY_SKU_048,0,4,0,0
2024-12-13,86,TOY_SKU_049,0,4,0,0
2024-12-13,93,TOY_SKU_050,0,4,0,0
2024-12-14,193,TOY_SKU_001,1,5,0,0
2024-12-14,110,TOY_SKU_002,1,5,0,0
2024-12-14,169,TOY_SKU_003,1,5,0,0
2024-12-14,22,TOY_SKU_004,1,5,0,0
2024-12-14,117,TOY_SKU_005,1,5,0,0
2024-12-14,57,TOY_SKU_006,1,5,0,0
2024-12-14,175,TOY_SKU_007,1,5,0,0
2024-12-14,20,TOY_SKU_008,1,5,0,0
2024-12-14,87,TOY_SKU_009,1,5,0,0
2024-12-14,180,TOY_SKU_010,1,5,0,0
2024-12-14,87,TOY_SKU_011,1,5,0,0
2024-12-14,100,TOY_SKU_012,1,5,0,0
2024-12-14,310,TOY_SKU_013,1,5,0,0
2024-12-14,62,TOY_SKU_014,1,5,0,0
2024-12-14,171,TOY_SKU_015,1,5,0,0
2024-12-14,198,TOY_SKU_016,1,5,0,0
2024-12-14,75,TOY_SKU_017,1,5,0,0
2024-12-14,121,TOY_SKU_018,1,5,0,0
2024-12-14,216,TOY_SKU_019,1,5,0,0
2024-12-14,138,TOY_SKU_020,1,5,0,0
2024-12-14,128,TOY_SKU_021,1,5,0,0
2024-12-14,77,TOY_SKU_022,1,5,0,0
2024-12-14,236,TOY_SKU_023,1,5,0,0
2024-12-14,79,TOY_SKU_024,1,5,0,0
2024-12-14,308,TOY_SKU_025,1,5,0,0
2024-12-14,54,TOY_SKU_026,1,5,0,0
2024-12-14,70,TOY_SKU_027,1,5,0,0
2024-12-14,84,TOY_SKU_028,1,5,0,0
2024-12-14,218,TOY_SKU_029,1,5,0,0
2024-12-14,112,TOY_SKU_030,1,5,0,0
2024-12-14,102,TOY_SKU_031,1,5,0,0
2024-12-14,118,TOY_SKU_032,1,5,0,0
2024-12-14,188,TOY_SKU_033,1,5,0,0
2024-12-14,119,TOY_SKU_034,1,5,0,0
2024-12-14,70,TOY_SKU_035,1,5,0,0
2024-12-14,129,TOY_SKU_036,1,5,0,0
2024-12-14,65,TOY_SKU_037,1,5,0,0
2024-12-14,168,TOY_SKU_038,1,5,0,0
2024-12-14,94,TOY_SKU_039,1,5,0,0
2024-12-14,124,TOY_SKU_040,1,5,0,0
2024-12-14,115,TOY_SKU_041,1,5,0,0
2024-12-14,116,TOY_SKU_042,1,5,0,0
2024-12-14,94,TOY_SKU_043,1,5,0,0
2024-12-14,190,TOY_SKU_044,1,5,0,0
2024-12-14,260,TOY_SKU_045,1,5,0,0
2024-12-14,117,TOY_SKU_046,1,5,0,0
2024-12-14,281,TOY_SKU_047,1,5,0,0
2024-12-14,185,TOY_SKU_048,1,5,0,0
2024-12-14,148,TOY_SKU_049,1,5,0,0
2024-12-14,136,TOY_SKU_050,1,5,0,0
2024-12-15,182,TOY_SKU_001,1,6,0,0
2024-12-15,99,TOY_SKU_002,1,6,0,0
2024-12-15,186,TOY_SKU_003,1,6,0,0
2024-12-15,28,TOY_SKU_004,1,6,0,0
2024-12-15,93,TOY_SKU_005,1,6,0,0
2024-12-15,59,TOY_SKU_006,1,6,0,0
2024-12-15,145,TOY_SKU_007,1,6,0,0
2024-12-15,19,TOY_SKU_008,1,6,0,0
2024-12-15,80,TOY_SKU_009,1,6,0,0
2024-12-15,195,TOY_SKU_010,1,6,0,0
2024-12-15,93,TOY_SKU_011,1,6,0,0
2024-12-15,102,TOY_SKU_012,1,6,0,0
2024-12-15,300,TOY_SKU_013,1,6,0,0
2024-12-15,81,TOY_SKU_014,1,6,0,0
2024-12-15,155,TOY_SKU_015,1,6,0,0
2024-12-15,151,TOY_SKU_016,1,6,0,0
2024-12-15,78,TOY_SKU_017,1,6,0,0
2024-12-15,114,TOY_SKU_018,1,6,0,0
2024-12-15,181,TOY_SKU_019,1,6,0,0
2024-12-15,147,TOY_SKU_020,1,6,0,0
2024-12-15,124,TOY_SKU_021,1,6,0,0
2024-12-15,86,TOY_SKU_022,1,6,0,0
2024-12-15,242,TOY_SKU_023,1,6,0,0
2024-12-15,77,TOY_SKU_024,1,6,0,0
2024-12-15,226,TOY_SKU_025,1,6,0,0
2024-12-15,60,TOY_SKU_026,1,6,0,0
2024-12-15,67,TOY_SKU_027,1,6,0,0
2024-12-15,96,TOY_SKU_028,1,6,0,0
2024-12-15,313,TOY_SKU_029,1,6,0,0
2024-12-15,142,TOY_SKU_030,1,6,0,0
2024-12-15,102,TOY_SKU_031,1,6,0,0
2024-12-15,142,TOY_SKU_032,1,6,0,0
2024-12-15,177,TOY_SKU_033,1,6,0,0
2024-12-15,135,TOY_SKU_034,1,6,0,0
2024-12-15,82,TOY_SKU_035,1,6,0,0
2024-12-15,122,TOY_SKU_036,1,6,0,0
2024-12-15,57,TOY_SKU_037,1,6,0,0
2024-12-15,168,TOY_SKU_038,1,6,0,0
2024-12-15,88,TOY_SKU_039,1,6,0,0
2024-12-15,166,TOY_SKU_040,1,6,0,0
2024-12-15,116,TOY_SKU_041,1,6,0,0
2024-12-15,111,TOY_SKU_042,1,6,0,0
2024-12-15,116,TOY_SKU_043,1,6,0,0
2024-12-15,149,TOY_SKU_044,1,6,0,0
2024-12-15,240,TOY_SKU_045,1,6,0,0
2024-12-15,127,TOY_SKU_046,1,6,0,0
2024-12-15,213,TOY_SKU_047,1,6,0,0
2024-12-15,166,TOY_SKU_048,1,6,0,0
2024-12-15,160,TOY_SKU_049,1,6,0,0
2024-12-15,149,TOY_SKU_050,1,6,0,0
2024-12-16,75,TOY_SKU_001,0,0,0,0
2024-12-16,40,TOY_SKU_002,0,0,0,0
2024-12-16,76,TOY_SKU_003,0,0,0,0
2024-12-16,14,TOY_SKU_004,0,0,0,0
2024-12-16,49,TOY_SKU_005,0,0,0,0
2024-12-16,30,TOY_SKU_006,0,0,0,0
2024-12-16,98,TOY_SKU_007,0,0,0,0
2024-12-16,10,TOY_SKU_008,0,0,0,0
2024-12-16,36,TOY_SKU_009,0,0,0,0
2024-12-16,68,TOY_SKU_010,0,0,0,0
2024-12-16,53,TOY_SKU_011,0,0,0,0
2024-12-16,47,TOY_SKU_012,0,0,0,0
2024-12-16,79,TOY_SKU_013,0,0,0,0
2024-12-16,34,TOY_SKU_014,0,0,0,0
2024-12-16,92,TOY_SKU_015,0,0,0,0
2024-12-16,64,TOY_SKU_016,0,0,0,0
2024-12-16,44,TOY_SKU_017,0,0,0,0
2024-12-16,38,TOY_SKU_018,0,0,0,0
2024-12-16,83,TOY_SKU_019,0,0,0,0
2024-12-16,99,TOY_SKU_020,0,0,0,0
2024-12-16,56,TOY_SKU_021,0,0,0,0
2024-12-16,31,TOY_SKU_022,0,0,0,0
2024-12-16,74,TOY_SKU_023,0,0,0,0
2024-12-16,44,TOY_SKU_024,0,0,0,0
2024-12-16,89,TOY_SKU_025,0,0,0,0
2024-12-16,20,TOY_SKU_026,0,0,0,0
2024-12-16,30,TOY_SKU_027,0,0,0,0
2024-12-16,46,TOY_SKU_028,0,0,0,0
2024-12-16,87,TOY_SKU_029,0,0,0,0
2024-12-16,97,TOY_SKU_030,0,0,0,0
2024-12-16,50,TOY_SKU_031,0,0,0,0
2024-12-16,43,TOY_SKU_032,0,0,0,0
2024-12-16,80,TOY_SKU_033,0,0,0,0
2024-12-16,69,TOY_SKU_034,0,0,0,0
2024-12-16,29,TOY_SKU_035,0,0,0,0
2024-12-16,64,TOY_SKU_036,0,0,0,0
2024-12-16,22,TOY_SKU_037,0,0,0,0
2024-12-16,61,TOY_SKU_038,0,0,0,0
2024-12-16,26,TOY_SKU_039,0,0,0,0
2024-12-16,45,TOY_SKU_040,0,0,0,0
2024-12-16,63,TOY_SKU_041,0,0,0,0
2024-12-16,55,TOY_SKU_042,0,0,0,0
2024-12-16,66,TOY_SKU_043,0,0,0,0
2024-12-16,79,TOY_SKU_044,0,0,0,0
2024-12-16,89,TOY_SKU_045,0,0,0,0
2024-12-16,52,TOY_SKU_046,0,0,0,0
2024-12-16,85,TOY_SKU_047,0,0,0,0
2024-12-16,86,TOY_SKU_048,0,0,0,0
2024-12-16,111,TOY_SKU_049,0,0,0,0
2024-12-16,66,TOY_SKU_050,0,0,0,0
2024-12-17,94,TOY_SKU_001,0,1,0,0
2024-12-17,33,TOY_SKU_002,0,1,0,0
2024-12-17,88,TOY_SKU_003,0,1,0,0
2024-12-17,14,TOY_SKU_004,0,1,0,0
2024-12-17,42,TOY_SKU_005,0,1,0,0
2024-12-17,27,TOY_SKU_006,0,1,0,0
2024-12-17,81,TOY_SKU_007,0,1,0,0
2024-12-17,14,TOY_SKU_008,0,1,0,0
2024-12-17,35,TOY_SKU_009,0,1,0,0
2024-12-17,77,TOY_SKU_010,0,1,0,0
2024-12-17,62,TOY_SKU_011,0,1,0,0
2024-12-17,64,TOY_SKU_012,0,1,0,0
2024-12-17,115,TOY_SKU_013,0,1,0,0
2024-12-17,36,TOY_SKU_014,0,1,0,0
2024-12-17,92,TOY_SKU_015,0,1,0,0
2024-12-17,71,TOY_SKU_016,0,1,0,0
2024-12-17,35,TOY_SKU_017,0,1,0,0
2024-12-17,40,TOY_SKU_018,0,1,0,0
2024-12-17,80,TOY_SKU_019,0,1,0,0
2024-12-17,94,TOY_SKU_020,0,1,0,0
2024-12-17,58,TOY_SKU_021,0,1,0,0
2024-12-17,31,TOY_SKU_022,0,1,0,0
2024-12-17,100,TOY_SKU_023,0,1,0,0
2024-12-17,48,TOY_SKU_024,0,1,0,0
